T,Optimal UCB,Reward UCB,Regret UCB,Regret UCB / T
5076,13.643122730226684,17.547711434766388,1282925.991176083,252.74349707960658
5077,15.142138880508872,17.60478437882091,1283159.5855858002,252.73972534681903
5078,14.72486075242768,17.464537269643543,1283379.9983456458,252.73335926460138
5079,17.376984174792785,11.109146331487189,1283634.165118959,252.73364148827702
5080,16.206522290997757,16.398297731653553,1283912.0030949498,252.73858328640742
5081,16.515206518721886,17.23158017460329,1284191.727761252,252.74389446196656
5082,15.972392221636053,17.400759739134703,1284463.485727202,252.74763591641124
5083,15.544182475745348,17.661924719212347,1284721.4654705431,252.74866525094296
5084,15.49450386407193,17.146740830099407,1284998.5155292363,252.75344522604962
5085,13.766271895504463,17.3331647036638,1285222.1661431673,252.7477219553918
5086,16.51143741362995,16.907787898727463,1285441.0197807995,252.74105776264244
5087,16.453529273362317,16.77448437717989,1285731.131903113,252.74840414843976
5088,14.86909286586948,17.13214929576049,1286026.42060117,252.7567650552614
5089,15.54428207861684,17.074606965772887,1286295.1643713077,252.75990653788716
5090,14.014337583065709,17.412526148129835,1286549.530630914,252.76022212788095
5091,13.401946964052376,17.442673446813146,1286766.456855741,252.75318343267355
5092,13.454289943125588,17.356110283818943,1287005.7023512744,252.75053070527778
5093,14.502172146189196,17.621725168561163,1287227.3159966075,252.7444170423341
5094,13.777122913333915,16.636662390221264,1287469.0414924915,252.74225392471368
5095,14.373934958910905,17.411183118113005,1287693.2282427363,252.73664931162637
5096,16.628174557028977,12.483084211150684,1287962.8424472804,252.73996123376773
5097,14.681850227904746,16.93133577463607,1288218.769220565,252.7405864666598
5098,14.129290267057428,17.21980452146471,1288454.981629417,252.73734437611162
5099,14.723614803939654,12.287373012256264,1288673.1405865625,252.73056297049666
5100,14.716624366978454,16.436674391853042,1288929.0939859324,252.73119489920242
5101,16.06457099682467,17.50885206963882,1289162.5671197858,252.72741954906604
5102,14.80348959320197,16.98266338752291,1289412.2042948112,252.72681385629386
5103,12.813338862821084,16.753651402247254,1289679.405082474,252.72965022192318
5104,15.18922201663644,17.1885681359029,1289893.1532603456,252.72201278611786
5105,14.821295655130736,16.951926565734617,1290162.1266959752,252.72519621860434
5106,15.74142893857748,16.457852001260324,1290429.4315215251,252.72805161016944
5107,13.47603555135132,17.36666868867842,1290678.1172437223,252.72726008296894
5108,15.352646878772552,17.600386201006927,1290928.6858106025,252.72683747270997
5109,15.35494111875255,16.540035782477872,1291221.857960101,252.7347539557841
5110,15.36900606135744,16.8773475374357,1291497.1786124974,252.73917389677052
5111,15.236834622638575,17.62459579733128,1291761.089146528,252.74135964518254
5112,15.270655903518556,17.185410733472708,1292014.864596491,252.74156193202091
5113,13.73988158357695,16.84471730784155,1292225.868541893,252.73339889338806
5114,16.515784777395872,17.40642539759257,1292470.237612662,252.7317633188623
5115,14.790698750904804,17.82149247184215,1292754.4356999097,252.73791509284646
5116,15.15064744628438,16.738582042405966,1292981.9928425185,252.7329931279356
5117,14.509773367747144,17.17237841381154,1293208.3352731438,252.72783569926594
5118,16.101916228845507,17.52883288450678,1293451.7955661165,252.72602492499345
5119,15.402113105201176,17.53691670110175,1293740.138031376,252.7329826199211
5120,16.27997545813305,17.49253512575366,1294014.4898200952,252.73720504298734
5121,14.737129202605582,17.15918057815116,1294289.1493325443,252.74148590754623
5122,15.922619186726363,17.236703282707133,1294544.6318958192,252.74202106517362
5123,13.50883508301662,16.78540313231309,1294813.7292765616,252.74521360073427
5124,14.773468596103353,16.344423065117937,1295053.1107344185,252.742605529746
5125,14.407996888514427,17.461345857788235,1295301.1234766585,252.7416826295919
5126,14.24772611336164,16.974807848877536,1295554.5139118645,252.7418091907656
5127,15.24600641144336,17.397845537179126,1295812.611990183,252.74285390875423
5128,13.59979782991118,17.548343073177907,1296086.5484165277,252.74698682069572
5129,15.676802549039456,17.02031119151259,1296334.5020861656,252.74605226870065
5130,14.571695267956333,17.511782608527533,1296590.8980855923,252.74676375937472
5131,15.657021851134976,17.53023651777672,1296823.9444227077,252.74292426870156
5132,12.560671174615369,17.10664264563764,1297111.2157499376,252.7496523285147
5133,15.796674981491073,17.2056943042908,1297322.485947864,252.74157139058326
5134,14.44090496590034,17.251676415453648,1297603.509264749,252.74708010610615
5135,16.603282542936853,17.182878092204646,1297855.9590473834,252.74702220981177
5136,13.57053038372676,17.214625503392494,1298144.2578016669,252.75394427602546
5137,15.848144354179391,17.766681838211536,1298384.555882568,252.7515195410878
5138,14.66330575964844,16.854918043562616,1298624.3601213987,252.7489996343711
5139,15.043784964900704,17.171204962348835,1298901.2411130029,252.75369548803326
5140,15.155013893812338,17.514161974116103,1299150.3725921852,252.75299077668973
5141,14.182303539049157,17.516868047684536,1299403.1948912856,252.75300425817653
5142,14.65265019047807,16.860640930412117,1299630.7163896242,252.74809731420152
5143,14.661700124048142,17.196925626772067,1299865.7494460538,252.74465281859884
5144,13.830987111047346,17.083834114104853,1300109.3895130572,252.74288287578872
5145,16.480761848797208,17.77823706495815,1300363.3917234277,252.74312764303744
5146,16.360550688972523,17.82484127023565,1300668.4344628532,252.7532908011763
5147,14.854990184585793,17.681893029440992,1300965.4370497116,252.76188790552004
5148,14.598309130057777,17.08894005656802,1301233.097695909,252.7647819922123
5149,13.527118459452542,16.922905448033223,1301486.947444931,252.76499270633732
5150,17.34265967812561,17.3057654522163,1301708.8436245022,252.75899876203925
5151,13.622518647360732,17.331736714736284,1302014.5927804585,252.76928611540643
5152,15.615515297737073,16.45089310240281,1302243.8505417446,252.7647225430405
5153,12.804092634862531,17.723772473060997,1302491.2671463778,252.76368467812495
5154,14.745749183609302,17.509228459927254,1302722.7656668057,252.75955872464215
5155,16.50946911270359,16.29172829103627,1302962.3240256242,252.75699787112012
5156,15.826889099554188,17.38830774346753,1303241.4281411015,252.7621078628979
5157,14.681931674425126,16.777915419191075,1303488.8188396045,252.76106628652406
